id,time,x,y
dynamic,55080,1.57072e+11,1.59729e+09
planet,55140,1.49591e+11,1.64204e+09
dynamic,55140,1.57072e+11,1.59903e+09
planet,55200,1.49591e+11,1.64382e+09
dynamic,55200,1.57072e+11,1.60077e+09
planet,55260,1.49591e+11,1.64561e+09
dynamic,55260,1.57072e+11,1.60251e+09
planet,55320,1.49591e+11,1.6474e+09
dynamic,55320,1.57072e+11,1.60425e+09
planet,55380,1.49591e+11,1.64918e+09
dynamic,55380,1.57072e+11,1.60599e+09
planet,55440,1.49591e+11,1.65097e+09
dynamic,55440,1.57072e+11,1.60773e+09
planet,55500,1.49591e+11,1.65276e+09
dynamic,55500,1.57072e+11,1.60947e+09
planet,55560,1.49591e+11,1.65454e+09
dynamic,55560,1.57072e+11,1.61121e+09
planet,55620,1.49591e+11,1.65633e+09
dynamic,55620,1.57072e+11,1.61295e+09
planet,55680,1.49591e+11,1.65812e+09
dynamic,55680,1.57072e+11,1.61469e+09
planet,55740,1.49591e+11,1.6599e+09
dynamic,55740,1.57072e+11,1.61643e+09
planet,55800,1.49591e+11,1.66169e+09
dynamic,55800,1.57072e+11,1.61817e+09
planet,55860,1.49591e+11,1.66348e+09
dynamic,55860,1.57072e+11,1.61991e+09
planet,55920,1.49591e+11,1.66526e+09
dynamic,55920,1.57072e+11,1.62165e+09
planet,55980,1.49591e+11,1.66705e+09
dynamic,55980,1.57072e+11,1.62339e+09
planet,56040,1.49591e+11,1.66884e+09
dynamic,56040,1.57072e+11,1.62513e+09
planet,56100,1.49591e+11,1.67062e+09
dynamic,56100,1.57072e+11,1.62687e+09
planet,56160,1.49591e+11,1.67241e+09
dynamic,56160,1.57072e+11,1.62861e+09
planet,56220,1.49591e+11,1.6742e+09
dynamic,56220,1.57071e+11,1.63035e+09
planet,56280,1.49591e+11,1.67598e+09
dynamic,56280,1.57071e+11,1.63209e+09
planet,56340,1.49591e+11,1.67777e+09
dynamic,56340,1.57071e+11,1.63383e+09
planet,56400,1.49591e+11,1.67956e+09
dynamic,56400,1.57071e+11,1.63557e+09
planet,56460,1.49591e+11,1.68134e+09
dynamic,56460,1.57071e+11,1.63731e+09
planet,56520,1.49591e+11,1.68313e+09
dynamic,56520,1.57071e+11,1.63905e+09
planet,56580,1.4959e+11,1.68492e+09
dynamic,56580,1.57071e+11,1.64079e+09
planet,56640,1.4959e+11,1.6867e+09
dynamic,56640,1.57071e+11,1.64253e+09
planet,56700,1.4959e+11,1.68849e+09
dynamic,56700,1.57071e+11,1.64427e+09
planet,56760,1.4959e+11,1.69028e+09
dynamic,56760,1.57071e+11,1.64601e+09
planet,56820,1.4959e+11,1.69206e+09
dynamic,56820,1.57071e+11,1.64775e+09
planet,56880,1.4959e+11,1.69385e+09
dynamic,56880,1.57071e+11,1.64949e+09
planet,56940,1.4959e+11,1.69564e+09
dynamic,56940,1.57071e+11,1.65123e+09
planet,57000,1.4959e+11,1.69742e+09
dynamic,57000,1.57071e+11,1.65297e+09
planet,57060,1.4959e+11,1.69921e+09
dynamic,57060,1.57071e+11,1.65471e+09
planet,57120,1.4959e+11,1.701e+09
dynamic,57120,1.57071e+11,1.65645e+09
planet,57180,1.4959e+11,1.70278e+09
dynamic,57180,1.57071e+11,1.65819e+09
planet,57240,1.4959e+11,1.70457e+09
dynamic,57240,1.57071e+11,1.65993e+09
planet,57300,1.4959e+11,1.70636e+09
dynamic,57300,1.57071e+11,1.66167e+09
planet,57360,1.4959e+11,1.70814e+09
dynamic,57360,1.57071e+11,1.66341e+09
planet,57420,1.4959e+11,1.70993e+09
dynamic,57420,1.57071e+11,1.66515e+09
planet,57480,1.4959e+11,1.71172e+09
dynamic,57480,1.57071e+11,1.66689e+09
planet,57540,1.4959e+11,1.7135e+09
dynamic,57540,1.57071e+11,1.66863e+09
planet,57600,1.4959e+11,1.71529e+09
dynamic,57600,1.57071e+11,1.67037e+09
planet,57660,1.4959e+11,1.71708e+09
dynamic,57660,1.57071e+11,1.67211e+09
planet,57720,1.4959e+11,1.71886e+09
dynamic,57720,1.57071e+11,1.67385e+09
planet,57780,1.4959e+11,1.72065e+09
dynamic,57780,1.57071e+11,1.67559e+09
planet,57840,1.4959e+11,1.72244e+09
dynamic,57840,1.57071e+11,1.67733e+09
planet,57900,1.4959e+11,1.72422e+09
dynamic,57900,1.57071e+11,1.67907e+09
planet,57960,1.4959e+11,1.72601e+09
dynamic,57960,1.57071e+11,1.68081e+09
planet,58020,1.4959e+11,1.7278e+09
dynamic,58020,1.57071e+11,1.68255e+09
planet,58080,1.4959e+11,1.72958e+09
dynamic,58080,1.57071e+11,1.68429e+09
planet,58140,1.4959e+11,1.73137e+09
dynamic,58140,1.57071e+11,1.68603e+09
planet,58200,1.4959e+11,1.73316e+09
dynamic,58200,1.57071e+11,1.68777e+09
planet,58260,1.4959e+11,1.73494e+09
dynamic,58260,1.57071e+11,1.68951e+09
planet,58320,1.4959e+11,1.73673e+09
dynamic,58320,1.57071e+11,1.69125e+09
planet,58380,1.4959e+11,1.73852e+09
dynamic,58380,1.57071e+11,1.69299e+09
planet,58440,1.4959e+11,1.7403e+09
dynamic,58440,1.57071e+11,1.69473e+09
planet,58500,1.4959e+11,1.74209e+09
dynamic,58500,1.57071e+11,1.69647e+09
planet,58560,1.4959e+11,1.74388e+09
dynamic,58560,1.57071e+11,1.69821e+09
planet,58620,1.4959e+11,1.74566e+09
dynamic,58620,1.57071e+11,1.69995e+09
planet,58680,1.4959e+11,1.74745e+09
dynamic,58680,1.57071e+11,1.70169e+09
planet,58740,1.4959e+11,1.74924e+09
dynamic,58740,1.57071e+11,1.70343e+09
planet,58800,1.4959e+11,1.75102e+09
dynamic,58800,1.57071e+11,1.70517e+09
planet,58860,1.4959e+11,1.75281e+09
dynamic,58860,1.57071e+11,1.70691e+09
planet,58920,1.4959e+11,1.7546e+09
dynamic,58920,1.57071e+11,1.70865e+09
planet,58980,1.4959e+11,1.75638e+09
dynamic,58980,1.57071e+11,1.71039e+09
planet,59040,1.4959e+11,1.75817e+09
dynamic,59040,1.57071e+11,1.71213e+09
planet,59100,1.4959e+11,1.75996e+09
dynamic,59100,1.57071e+11,1.71387e+09
planet,59160,1.4959e+11,1.76174e+09
dynamic,59160,1.57071e+11,1.71561e+09
planet,59220,1.4959e+11,1.76353e+09
dynamic,59220,1.57071e+11,1.71735e+09
planet,59280,1.4959e+11,1.76532e+09
dynamic,59280,1.57071e+11,1.71909e+09
planet,59340,1.4959e+11,1.7671e+09
dynamic,59340,1.57071e+11,1.72083e+09
planet,59400,1.4959e+11,1.76889e+09
dynamic,59400,1.57071e+11,1.72257e+09
planet,59460,1.4959e+11,1.77068e+09
dynamic,59460,1.5707e+11,1.72431e+09
planet,59520,1.49589e+11,1.77246e+09
dynamic,59520,1.5707e+11,1.72605e+09
planet,59580,1.49589e+11,1.77425e+09
dynamic,59580,1.5707e+11,1.72778e+09
planet,59640,1.49589e+11,1.77604e+09
dynamic,59640,1.5707e+11,1.72952e+09
planet,59700,1.49589e+11,1.77782e+09
dynamic,59700,1.5707e+11,1.73126e+09
planet,59760,1.49589e+11,1.77961e+09
dynamic,59760,1.5707e+11,1.733e+09
planet,59820,1.49589e+11,1.7814e+09
dynamic,59820,1.5707e+11,1.73474e+09
planet,59880,1.49589e+11,1.78318e+09
dynamic,59880,1.5707e+11,1.73648e+09
planet,59940,1.49589e+11,1.78497e+09
dynamic,59940,1.5707e+11,1.73822e+09
planet,60000,1.49589e+11,1.78676e+09
dynamic,60000,1.5707e+11,1.73996e+09
planet,60060,1.49589e+11,1.78854e+09
dynamic,60060,1.5707e+11,1.7417e+09
planet,60120,1.49589e+11,1.79033e+09
dynamic,60120,1.5707e+11,1.74344e+09
planet,60180,1.49589e+11,1.79212e+09
dynamic,60180,1.5707e+11,1.74518e+09
planet,60240,1.49589e+11,1.7939e+09
dynamic,60240,1.5707e+11,1.74692e+09
planet,60300,1.49589e+11,1.79569e+09
dynamic,60300,1.5707e+11,1.74866e+09
planet,60360,1.49589e+11,1.79748e+09
dynamic,60360,1.5707e+11,1.7504e+09
planet,60420,1.49589e+11,1.79926e+09
dynamic,60420,1.5707e+11,1.75214e+09
planet,60480,1.49589e+11,1.80105e+09
dynamic,60480,1.5707e+11,1.75388e+09
planet,60540,1.49589e+11,1.80284e+09
dynamic,60540,1.5707e+11,1.75562e+09
planet,60600,1.49589e+11,1.80462e+09
dynamic,60600,1.5707e+11,1.75736e+09
planet,60660,1.49589e+11,1.80641e+09
dynamic,60660,1.5707e+11,1.7591e+09
planet,60720,1.49589e+11,1.8082e+09
dynamic,60720,1.5707e+11,1.76084e+09
planet,60780,1.49589e+11,1.80998e+09
dynamic,60780,1.5707e+11,1.76258e+09
planet,60840,1.49589e+11,1.81177e+09
dynamic,60840,1.5707e+11,1.76432e+09
planet,60900,1.49589e+11,1.81356e+09
dynamic,60900,1.5707e+11,1.76606e+09
planet,60960,1.49589e+11,1.81534e+09
dynamic,60960,1.5707e+11,1.7678e+09
planet,61020,1.49589e+11,1.81713e+09
dynamic,61020,1.5707e+11,1.76954e+09
planet,61080,1.49589e+11,1.81892e+09
dynamic,61080,1.5707e+11,1.77128e+09
planet,61140,1.49589e+11,1.8207e+09
dynamic,61140,1.5707e+11,1.77302e+09
planet,61200,1.49589e+11,1.82249e+09
dynamic,61200,1.5707e+11,1.77476e+09
planet,61260,1.49589e+11,1.82428e+09
dynamic,61260,1.5707e+11,1.7765e+09
planet,61320,1.49589e+11,1.82606e+09
dynamic,61320,1.5707e+11,1.77824e+09
planet,61380,1.49589e+11,1.82785e+09
dynamic,61380,1.5707e+11,1.77998e+09
planet,61440,1.49589e+11,1.82964e+09
dynamic,61440,1.5707e+11,1.78172e+09
planet,61500,1.49589e+11,1.83142e+09
dynamic,61500,1.5707e+11,1.78346e+09
planet,61560,1.49589e+11,1.83321e+09
dynamic,61560,1.5707e+11,1.7852e+09
planet,61620,1.49589e+11,1.835e+09
dynamic,61620,1.5707e+11,1.78694e+09
planet,61680,1.49589e+11,1.83678e+09
dynamic,61680,1.5707e+11,1.78868e+09
planet,61740,1.49589e+11,1.83857e+09
dynamic,61740,1.5707e+11,1.79042e+09
planet,61800,1.49589e+11,1.84036e+09
dynamic,61800,1.5707e+11,1.79216e+09
planet,61860,1.49589e+11,1.84214e+09
dynamic,61860,1.5707e+11,1.7939e+09
planet,61920,1.49589e+11,1.84393e+09
dynamic,61920,1.5707e+11,1.79564e+09
planet,61980,1.49589e+11,1.84572e+09
dynamic,61980,1.5707e+11,1.79738e+09
planet,62040,1.49589e+11,1.8475e+09
dynamic,62040,1.5707e+11,1.79912e+09
planet,62100,1.49589e+11,1.84929e+09
dynamic,62100,1.5707e+11,1.80086e+09
planet,62160,1.49589e+11,1.85108e+09
dynamic,62160,1.5707e+11,1.8026e+09
planet,62220,1.49589e+11,1.85286e+09
dynamic,62220,1.5707e+11,1.80434e+09
planet,62280,1.49588e+11,1.85465e+09
dynamic,62280,1.5707e+11,1.80608e+09
planet,62340,1.49588e+11,1.85644e+09
dynamic,62340,1.5707e+11,1.80782e+09
planet,62400,1.49588e+11,1.85822e+09
dynamic,62400,1.5707e+11,1.80956e+09
planet,62460,1.49588e+11,1.86001e+09
dynamic,62460,1.57069e+11,1.8113e+09
planet,62520,1.49588e+11,1.8618e+09
dynamic,62520,1.57069e+11,1.81304e+09
planet,62580,1.49588e+11,1.86358e+09
dynamic,62580,1.57069e+11,1.81478e+09
planet,62640,1.49588e+11,1.86537e+09
dynamic,62640,1.57069e+11,1.81652e+09
planet,62700,1.49588e+11,1.86716e+09
dynamic,62700,1.57069e+11,1.81826e+09
planet,62760,1.49588e+11,1.86894e+09
dynamic,62760,1.57069e+11,1.82e+09
planet,62820,1.49588e+11,1.87073e+09
dynamic,62820,1.57069e+11,1.82174e+09
planet,62880,1.49588e+11,1.87252e+09
dynamic,62880,1.57069e+11,1.82348e+09
planet,62940,1.49588e+11,1.8743e+09
dynamic,62940,1.57069e+11,1.82522e+09
planet,63000,1.49588e+11,1.87609e+09
dynamic,63000,1.57069e+11,1.82696e+09
planet,63060,1.49588e+11,1.87788e+09
dynamic,63060,1.57069e+11,1.8287e+09
planet,63120,1.49588e+11,1.87966e+09
dynamic,63120,1.57069e+11,1.83044e+09
planet,63180,1.49588e+11,1.88145e+09
dynamic,63180,1.57069e+11,1.83218e+09
planet,63240,1.49588e+11,1.88324e+09
dynamic,63240,1.57069e+11,1.83392e+09
planet,63300,1.49588e+11,1.88502e+09
dynamic,63300,1.57069e+11,1.83566e+09
planet,63360,1.49588e+11,1.88681e+09
dynamic,63360,1.57069e+11,1.8374e+09
planet,63420,1.49588e+11,1.8886e+09
dynamic,63420,1.57069e+11,1.83914e+09
planet,63480,1.49588e+11,1.89038e+09
dynamic,63480,1.57069e+11,1.84088e+09
planet,63540,1.49588e+11,1.89217e+09
dynamic,63540,1.57069e+11,1.84262e+09
planet,63600,1.49588e+11,1.89396e+09
dynamic,63600,1.57069e+11,1.84436e+09
planet,63660,1.49588e+11,1.89574e+09
dynamic,63660,1.57069e+11,1.8461e+09
planet,63720,1.49588e+11,1.89753e+09
dynamic,63720,1.57069e+11,1.84784e+09
planet,63780,1.49588e+11,1.89932e+09
dynamic,63780,1.57069e+11,1.84958e+09
planet,63840,1.49588e+11,1.9011e+09
dynamic,63840,1.57069e+11,1.85132e+09
planet,63900,1.49588e+11,1.90289e+09
dynamic,63900,1.57069e+11,1.85306e+09
planet,63960,1.49588e+11,1.90468e+09
dynamic,63960,1.57069e+11,1.8548e+09
planet,64020,1.49588e+11,1.90646e+09
dynamic,64020,1.57069e+11,1.85654e+09
planet,64080,1.49588e+11,1.90825e+09
dynamic,64080,1.57069e+11,1.85828e+09
planet,64140,1.49588e+11,1.91004e+09
dynamic,64140,1.57069e+11,1.86002e+09
planet,64200,1.49588e+11,1.91182e+09
dynamic,64200,1.57069e+11,1.86176e+09
planet,64260,1.49588e+11,1.91361e+09
dynamic,64260,1.57069e+11,1.8635e+09
planet,64320,1.49588e+11,1.9154e+09
dynamic,64320,1.57069e+11,1.86524e+09
planet,64380,1.49588e+11,1.91718e+09
dynamic,64380,1.57069e+11,1.86698e+09
planet,64440,1.49588e+11,1.91897e+09
dynamic,64440,1.57069e+11,1.86872e+09
planet,64500,1.49588e+11,1.92076e+09
dynamic,64500,1.57069e+11,1.87046e+09
planet,64560,1.49588e+11,1.92254e+09
dynamic,64560,1.57069e+11,1.8722e+09
planet,64620,1.49588e+11,1.92433e+09
dynamic,64620,1.57069e+11,1.87394e+09
planet,64680,1.49588e+11,1.92612e+09
dynamic,64680,1.57069e+11,1.87568e+09
planet,64740,1.49588e+11,1.9279e+09
dynamic,64740,1.57069e+11,1.87742e+09
planet,64800,1.49588e+11,1.92969e+09
dynamic,64800,1.57069e+11,1.87915e+09
planet,64860,1.49588e+11,1.93148e+09
dynamic,64860,1.57069e+11,1.88089e+09
planet,64920,1.49587e+11,1.93326e+09
dynamic,64920,1.57069e+11,1.88263e+09
planet,64980,1.49587e+11,1.93505e+09
dynamic,64980,1.57069e+11,1.88437e+09
planet,65040,1.49587e+11,1.93684e+09
dynamic,65040,1.57069e+11,1.88611e+09
planet,65100,1.49587e+11,1.93862e+09
dynamic,65100,1.57069e+11,1.88785e+09
planet,65160,1.49587e+11,1.94041e+09
dynamic,65160,1.57069e+11,1.88959e+09
planet,65220,1.49587e+11,1.9422e+09
dynamic,65220,1.57069e+11,1.89133e+09
planet,65280,1.49587e+11,1.94398e+09
dynamic,65280,1.57069e+11,1.89307e+09
planet,65340,1.49587e+11,1.94577e+09
dynamic,65340,1.57069e+11,1.89481e+09
planet,65400,1.49587e+11,1.94756e+09
dynamic,65400,1.57068e+11,1.89655e+09
planet,65460,1.49587e+11,1.94934e+09
dynamic,65460,1.57068e+11,1.89829e+09
planet,65520,1.49587e+11,1.95113e+09
dynamic,65520,1.57068e+11,1.90003e+09
planet,65580,1.49587e+11,1.95292e+09
dynamic,65580,1.57068e+11,1.90177e+09
planet,65640,1.49587e+11,1.9547e+09
dynamic,65640,1.57068e+11,1.90351e+09
planet,65700,1.49587e+11,1.95649e+09
dynamic,65700,1.57068e+11,1.90525e+09
planet,65760,1.49587e+11,1.95828e+09
dynamic,65760,1.57068e+11,1.90699e+09
planet,65820,1.49587e+11,1.96006e+09
dynamic,65820,1.57068e+11,1.90873e+09
planet,65880,1.49587e+11,1.96185e+09
dynamic,65880,1.57068e+11,1.91047e+09
planet,65940,1.49587e+11,1.96364e+09
dynamic,65940,1.57068e+11,1.91221e+09
planet,66000,1.49587e+11,1.96542e+09
dynamic,66000,1.57068e+11,1.91395e+09
planet,66060,1.49587e+11,1.96721e+09
dynamic,66060,1.57068e+11,1.91569e+09
planet,66120,1.49587e+11,1.969e+09
dynamic,66120,1.57068e+11,1.91743e+09
planet,66180,1.49587e+11,1.97078e+09
dynamic,66180,1.57068e+11,1.91917e+09
planet,66240,1.49587e+11,1.97257e+09
dynamic,66240,1.57068e+11,1.92091e+09
planet,66300,1.49587e+11,1.97436e+09
dynamic,66300,1.57068e+11,1.92265e+09
planet,66360,1.49587e+11,1.97614e+09
dynamic,66360,1.57068e+11,1.92439e+09
planet,66420,1.49587e+11,1.97793e+09
dynamic,66420,1.57068e+11,1.92613e+09
planet,66480,1.49587e+11,1.97972e+09
dynamic,66480,1.57068e+11,1.92787e+09
planet,66540,1.49587e+11,1.9815e+09
dynamic,66540,1.57068e+11,1.92961e+09
planet,66600,1.49587e+11,1.98329e+09
dynamic,66600,1.57068e+11,1.93135e+09
planet,66660,1.49587e+11,1.98508e+09
dynamic,66660,1.57068e+11,1.93309e+09
planet,66720,1.49587e+11,1.98686e+09
dynamic,66720,1.57068e+11,1.93483e+09
planet,66780,1.49587e+11,1.98865e+09
dynamic,66780,1.57068e+11,1.93657e+09
planet,66840,1.49587e+11,1.99044e+09
dynamic,66840,1.57068e+11,1.93831e+09
planet,66900,1.49587e+11,1.99222e+09
dynamic,66900,1.57068e+11,1.94005e+09
planet,66960,1.49587e+11,1.99401e+09
dynamic,66960,1.57068e+11,1.94179e+09
planet,67020,1.49587e+11,1.9958e+09
dynamic,67020,1.57068e+11,1.94353e+09
planet,67080,1.49587e+11,1.99758e+09
dynamic,67080,1.57068e+11,1.94527e+09
planet,67140,1.49587e+11,1.99937e+09
dynamic,67140,1.57068e+11,1.94701e+09
planet,67200,1.49587e+11,2.00116e+09
dynamic,67200,1.57068e+11,1.94875e+09
planet,67260,1.49587e+11,2.00294e+09
dynamic,67260,1.57068e+11,1.95049e+09
planet,67320,1.49587e+11,2.00473e+09
dynamic,67320,1.57068e+11,1.95223e+09
planet,67380,1.49587e+11,2.00652e+09
dynamic,67380,1.57068e+11,1.95397e+09
planet,67440,1.49587e+11,2.0083e+09
dynamic,67440,1.57068e+11,1.95571e+09
planet,67500,1.49586e+11,2.01009e+09
dynamic,67500,1.57068e+11,1.95745e+09
planet,67560,1.49586e+11,2.01188e+09
dynamic,67560,1.57068e+11,1.95919e+09
planet,67620,1.49586e+11,2.01366e+09
dynamic,67620,1.57068e+11,1.96093e+09
planet,67680,1.49586e+11,2.01545e+09
dynamic,67680,1.57068e+11,1.96267e+09
planet,67740,1.49586e+11,2.01724e+09
dynamic,67740,1.57068e+11,1.96441e+09
planet,67800,1.49586e+11,2.01902e+09
dynamic,67800,1.57068e+11,1.96615e+09
planet,67860,1.49586e+11,2.02081e+09
dynamic,67860,1.57068e+11,1.96789e+09
planet,67920,1.49586e+11,2.0226e+09
dynamic,67920,1.57068e+11,1.96963e+09
planet,67980,1.49586e+11,2.02438e+09
dynamic,67980,1.57068e+11,1.97137e+09
planet,68040,1.49586e+11,2.02617e+09
dynamic,68040,1.57068e+11,1.97311e+09
planet,68100,1.49586e+11,2.02796e+09
dynamic,68100,1.57068e+11,1.97485e+09
planet,68160,1.49586e+11,2.02974e+09
dynamic,68160,1.57067e+11,1.97659e+09
planet,68220,1.49586e+11,2.03153e+09
dynamic,68220,1.57067e+11,1.97833e+09
planet,68280,1.49586e+11,2.03332e+09
dynamic,68280,1.57067e+11,1.98007e+09
planet,68340,1.49586e+11,2.0351e+09
dynamic,68340,1.57067e+11,1.98181e+09
planet,68400,1.49586e+11,2.03689e+09
dynamic,68400,1.57067e+11,1.98355e+09
planet,68460,1.49586e+11,2.03868e+09
dynamic,68460,1.57067e+11,1.98529e+09
planet,68520,1.49586e+11,2.04046e+09
dynamic,68520,1.57067e+11,1.98703e+09
planet,68580,1.49586e+11,2.04225e+09
dynamic,68580,1.57067e+11,1.98877e+09
planet,68640,1.49586e+11,2.04404e+09
dynamic,68640,1.57067e+11,1.99051e+09
planet,68700,1.49586e+11,2.04582e+09
dynamic,68700,1.57067e+11,1.99225e+09
planet,68760,1.49586e+11,2.04761e+09
dynamic,68760,1.57067e+11,1.99399e+09
planet,68820,1.49586e+11,2.0494e+09
dynamic,68820,1.57067e+11,1.99573e+09
planet,68880,1.49586e+11,2.05118e+09
dynamic,68880,1.57067e+11,1.99747e+09
planet,68940,1.49586e+11,2.05297e+09
dynamic,68940,1.57067e+11,1.99921e+09
planet,69000,1.49586e+11,2.05476e+09
dynamic,69000,1.57067e+11,2.00095e+09
planet,69060,1.49586e+11,2.05654e+09
dynamic,69060,1.57067e+11,2.00269e+09
planet,69120,1.49586e+11,2.05833e+09
dynamic,69120,1.57067e+11,2.00443e+09
planet,69180,1.49586e+11,2.06012e+09
dynamic,69180,1.57067e+11,2.00617e+09
planet,69240,1.49586e+11,2.0619e+09
dynamic,69240,1.57067e+11,2.00791e+09
planet,69300,1.49586e+11,2.06369e+09
dynamic,69300,1.57067e+11,2.00964e+09
planet,69360,1.49586e+11,2.06548e+09
dynamic,69360,1.57067e+11,2.01138e+09
planet,69420,1.49586e+11,2.06726e+09
dynamic,69420,1.57067e+11,2.01312e+09
planet,69480,1.49586e+11,2.06905e+09
dynamic,69480,1.57067e+11,2.01486e+09
planet,69540,1.49586e+11,2.07084e+09
dynamic,69540,1.57067e+11,2.0166e+09
planet,69600,1.49586e+11,2.07262e+09
dynamic,69600,1.57067e+11,2.01834e+09
planet,69660,1.49586e+11,2.07441e+09
dynamic,69660,1.57067e+11,2.02008e+09
planet,69720,1.49586e+11,2.07619e+09
dynamic,69720,1.57067e+11,2.02182e+09
planet,69780,1.49586e+11,2.07798e+09
dynamic,69780,1.57067e+11,2.02356e+09
planet,69840,1.49586e+11,2.07977e+09
dynamic,69840,1.57067e+11,2.0253e+09
planet,69900,1.49586e+11,2.08155e+09
dynamic,69900,1.57067e+11,2.02704e+09
planet,69960,1.49585e+11,2.08334e+09
dynamic,69960,1.57067e+11,2.02878e+09
planet,70020,1.49585e+11,2.08513e+09
dynamic,70020,1.57067e+11,2.03052e+09
planet,70080,1.49585e+11,2.08691e+09
dynamic,70080,1.57067e+11,2.03226e+09
planet,70140,1.49585e+11,2.0887e+09
dynamic,70140,1.57067e+11,2.034e+09
planet,70200,1.49585e+11,2.09049e+09
dynamic,70200,1.57067e+11,2.03574e+09
planet,70260,1.49585e+11,2.09227e+09
dynamic,70260,1.57067e+11,2.03748e+09
planet,70320,1.49585e+11,2.09406e+09
dynamic,70320,1.57067e+11,2.03922e+09
planet,70380,1.49585e+11,2.09585e+09
dynamic,70380,1.57067e+11,2.04096e+09
planet,70440,1.49585e+11,2.09763e+09
dynamic,70440,1.57067e+11,2.0427e+09
planet,70500,1.49585e+11,2.09942e+09
dynamic,70500,1.57067e+11,2.04444e+09
planet,70560,1.49585e+11,2.10121e+09
dynamic,70560,1.57067e+11,2.04618e+09
planet,70620,1.49585e+11,2.10299e+09
dynamic,70620,1.57067e+11,2.04792e+09
planet,70680,1.49585e+11,2.10478e+09
dynamic,70680,1.57067e+11,2.04966e+09
planet,70740,1.49585e+11,2.10657e+09
dynamic,70740,1.57067e+11,2.0514e+09
planet,70800,1.49585e+11,2.10835e+09
dynamic,70800,1.57067e+11,2.05314e+09
planet,70860,1.49585e+11,2.11014e+09
dynamic,70860,1.57066e+11,2.05488e+09
planet,70920,1.49585e+11,2.11193e+09
dynamic,70920,1.57066e+11,2.05662e+09
planet,70980,1.49585e+11,2.11371e+09
dynamic,70980,1.57066e+11,2.05836e+09
planet,71040,1.49585e+11,2.1155e+09
dynamic,71040,1.57066e+11,2.0601e+09
planet,71100,1.49585e+11,2.11729e+09
dynamic,71100,1.57066e+11,2.06184e+09
planet,71160,1.49585e+11,2.11907e+09
dynamic,71160,1.57066e+11,2.06358e+09
planet,71220,1.49585e+11,2.12086e+09
dynamic,71220,1.57066e+11,2.06532e+09
planet,71280,1.49585e+11,2.12265e+09
dynamic,71280,1.57066e+11,2.06706e+09
planet,71340,1.49585e+11,2.12443e+09
dynamic,71340,1.57066e+11,2.0688e+09
planet,71400,1.49585e+11,2.12622e+09
dynamic,71400,1.57066e+11,2.07054e+09
planet,71460,1.49585e+11,2.12801e+09
dynamic,71460,1.57066e+11,2.07228e+09
planet,71520,1.49585e+11,2.12979e+09
dynamic,71520,1.57066e+11,2.07402e+09
planet,71580,1.49585e+11,2.13158e+09
dynamic,71580,1.57066e+11,2.07576e+09
planet,71640,1.49585e+11,2.13337e+09
dynamic,71640,1.57066e+11,2.0775e+09
planet,71700,1.49585e+11,2.13515e+09
dynamic,71700,1.57066e+11,2.07924e+09
planet,71760,1.49585e+11,2.13694e+09
dynamic,71760,1.57066e+11,2.08098e+09
planet,71820,1.49585e+11,2.13873e+09
dynamic,71820,1.57066e+11,2.08272e+09
planet,71880,1.49585e+11,2.14051e+09
dynamic,71880,1.57066e+11,2.08446e+09
planet,71940,1.49585e+11,2.1423e+09
dynamic,71940,1.57066e+11,2.0862e+09
planet,72000,1.49585e+11,2.14409e+09
dynamic,72000,1.57066e+11,2.08794e+09
planet,72060,1.49585e+11,2.14587e+09
dynamic,72060,1.57066e+11,2.08968e+09
planet,72120,1.49585e+11,2.14766e+09
dynamic,72120,1.57066e+11,2.09142e+09
planet,72180,1.49585e+11,2.14945e+09
dynamic,72180,1.57066e+11,2.09316e+09
planet,72240,1.49585e+11,2.15123e+09
dynamic,72240,1.57066e+11,2.0949e+09
planet,72300,1.49584e+11,2.15302e+09
dynamic,72300,1.57066e+11,2.09664e+09
planet,72360,1.49584e+11,2.15481e+09
dynamic,72360,1.57066e+11,2.09838e+09
planet,72420,1.49584e+11,2.15659e+09
dynamic,72420,1.57066e+11,2.10012e+09
planet,72480,1.49584e+11,2.15838e+09
dynamic,72480,1.57066e+11,2.10186e+09
planet,72540,1.49584e+11,2.16017e+09
dynamic,72540,1.57066e+11,2.1036e+09
planet,72600,1.49584e+11,2.16195e+09
dynamic,72600,1.57066e+11,2.10534e+09
planet,72660,1.49584e+11,2.16374e+09
dynamic,72660,1.57066e+11,2.10708e+09
planet,72720,1.49584e+11,2.16553e+09
dynamic,72720,1.57066e+11,2.10882e+09
planet,72780,1.49584e+11,2.16731e+09
dynamic,72780,1.57066e+11,2.11056e+09
planet,72840,1.49584e+11,2.1691e+09
dynamic,72840,1.57066e+11,2.1123e+09
planet,72900,1.49584e+11,2.17089e+09
dynamic,72900,1.57066e+11,2.11404e+09
planet,72960,1.49584e+11,2.17267e+09
dynamic,72960,1.57066e+11,2.11578e+09
planet,73020,1.49584e+11,2.17446e+09
dynamic,73020,1.57066e+11,2.11752e+09
planet,73080,1.49584e+11,2.17625e+09
dynamic,73080,1.57066e+11,2.11926e+09
planet,73140,1.49584e+11,2.17803e+09
dynamic,73140,1.57066e+11,2.121e+09
planet,73200,1.49584e+11,2.17982e+09
dynamic,73200,1.57066e+11,2.12274e+09
planet,73260,1.49584e+11,2.18161e+09
dynamic,73260,1.57066e+11,2.12447e+09
planet,73320,1.49584e+11,2.18339e+09
